event_id,employee_id,timestamp,file_name,file_sensitivity,action,file_size_mb
89659393-6c0d-45b8,EMP106,2026-04-18 16:36:02,doc_610.docx,Public,Write,3.51
356e33d3-be3d-4fcb,EMP116,2026-04-18 18:07:57,doc_497.xlsx,Public,Write,7.42
7b24d535-d889-43b6,EMP116,2026-04-18 16:23:57,doc_182.xlsx,Public,Write,3.67
008e51ca-cb44-4e77,EMP145,2026-04-18 18:40:48,doc_668.xlsx,Public,Write,6.81
b4facec3-6974-424c,EMP145,2026-04-18 19:40:48,doc_573.docx,Public,Write,4.97
be51b67d-b164-4217,EMP015,2026-04-19 14:58:24,doc_311.xlsx,Public,Write,5.12
2efd3229-1983-448c,EMP015,2026-04-19 17:24:24,doc_277.pdf,Public,Read,6.95
b574c65b-f1ca-4d95,EMP055,2026-04-19 14:56:23,doc_569.pdf,Internal,Read,7.18
32512b73-0a03-4848,EMP055,2026-04-19 17:47:23,doc_278.docx,Confidential,Read,3.09
7a7440d3-09fe-4d87,EMP078,2026-04-19 14:56:56,doc_306.xlsx,Public,Write,2.5
c0f47abf-9e2f-4d32,EMP005,2026-04-20 10:55:09,doc_736.xlsx,Confidential,Write,7.91
9768e4cf-b40b-4c55,EMP009,2026-04-20 16:25:27,doc_171.docx,Public,Write,4.25
e3280843-aef3-4e1b,EMP009,2026-04-20 13:06:27,doc_746.pdf,Public,Read,7.69
5a1e71d0-c7da-4195,EMP013,2026-04-20 11:23:29,doc_288.pdf,Public,Write,5.51
8b06767b-1758-48c8,EMP015,2026-04-20 09:04:41,doc_465.xlsx,Public,Write,7.43
783271e4-df21-4caf,EMP015,2026-04-20 11:08:41,doc_610.xlsx,Public,Read,5.13
45cfd915-a913-45b7,EMP016,2026-04-20 12:03:18,doc_427.pdf,Public,Write,4.08
e7d5abcc-329d-46dd,EMP017,2026-04-20 13:04:21,doc_450.docx,Confidential,Read,1.7
50e8d083-a72e-49c7,EMP021,2026-04-20 14:33:32,doc_675.pdf,Public,Write,1.45
705545d8-a627-40ef,EMP021,2026-04-20 15:31:32,doc_649.pdf,Public,Read,0.61
c177f673-d40a-48c2,EMP030,2026-04-20 17:37:12,doc_261.xlsx,Public,Write,2.49
679ac13c-1fe6-431d,EMP030,2026-04-20 11:13:12,doc_983.pdf,Public,Read,4.59
7faaa332-86fd-4e15,EMP036,2026-04-20 14:49:40,doc_277.docx,Public,Write,5.55
88351d64-3c48-4f37,EMP042,2026-04-20 14:27:03,doc_740.docx,Public,Write,5.9
5f4ce70e-3536-4789,EMP046,2026-04-20 11:43:22,doc_366.docx,Public,Write,1.3
94ffba74-8838-4d32,EMP048,2026-04-20 13:06:55,doc_772.docx,Confidential,Write,5.52
dcb1cd51-95c8-469c,EMP048,2026-04-20 12:14:55,doc_861.xlsx,Public,Read,4.92
d47e7be1-fa35-4821,EMP053,2026-04-20 13:29:00,doc_636.docx,Confidential,Read,5.97
dfbcd75e-7660-4c1f,EMP053,2026-04-20 12:23:00,doc_625.pdf,Public,Read,4.43
61dc711f-5353-4b6e,EMP057,2026-04-20 15:27:53,doc_140.xlsx,Internal,Read,3.05
7296e1be-0d1e-43fa,EMP057,2026-04-20 09:33:53,doc_910.pdf,Public,Read,4.63
211a3627-ac94-47d2,EMP058,2026-04-20 17:18:00,doc_116.docx,Internal,Write,7.56
02d03660-5c53-454e,EMP058,2026-04-20 11:49:00,doc_693.xlsx,Internal,Read,0.69
68ad1ad3-2376-4976,EMP062,2026-04-20 14:58:59,doc_846.docx,Public,Write,0.13
229f3f70-f486-454c,EMP062,2026-04-20 11:56:59,doc_301.docx,Public,Write,7.63
d28b6cd2-cfd1-4cc2,EMP075,2026-04-20 16:46:18,doc_445.pdf,Internal,Read,3.01
cdb26371-077b-4d03,EMP086,2026-04-20 14:31:32,doc_872.pdf,Internal,Read,6.26
cca49558-c9b6-43a5,EMP090,2026-04-20 14:51:34,doc_380.pdf,Internal,Read,3.38
01446612-529e-428b,EMP091,2026-04-20 13:35:36,doc_135.pdf,Restricted,Read,2.26
534ff61b-0f14-4aa1,EMP091,2026-04-20 13:50:36,doc_104.pdf,Public,Write,3.31
956f64e6-fd4a-4bca,EMP094,2026-04-20 14:53:18,doc_731.xlsx,Internal,Write,2.04
4f751315-3d9c-4067,EMP102,2026-04-20 14:21:04,doc_508.pdf,Public,Read,6.17
d7662d7f-2def-4750,EMP106,2026-04-20 12:35:09,doc_738.docx,Public,Write,2.27
6ca118b6-53be-45cb,EMP108,2026-04-20 14:05:19,doc_781.xlsx,Public,Read,0.27
f4b75342-6e77-405d,EMP108,2026-04-20 11:51:19,doc_281.xlsx,Confidential,Write,1.84
f005a1ea-5414-47e4,EMP118,2026-04-20 14:58:37,doc_340.pdf,Public,Read,3.16
a06ec501-a178-4587,EMP118,2026-04-20 14:25:37,doc_266.docx,Internal,Write,5.24
0f9359c6-bb6f-4b26,EMP127,2026-04-20 13:14:06,doc_466.pdf,Internal,Read,2.67
7f0e7b2d-b40f-4c5e,EMP128,2026-04-20 12:38:03,doc_517.docx,Public,Write,1.26
c344543f-ba32-41b0,EMP129,2026-04-20 10:52:09,doc_322.xlsx,Internal,Read,6.4
1dd58f58-d2a6-4378,EMP129,2026-04-20 11:51:09,doc_439.xlsx,Public,Read,4.8
45a17177-4ff1-4aa0,EMP133,2026-04-20 15:02:36,doc_915.pdf,Confidential,Write,3.66
c718a4d7-87cb-48b6,EMP133,2026-04-20 18:00:36,doc_295.docx,Public,Read,4.74
ad43d428-8a47-41aa,EMP135,2026-04-20 12:56:16,doc_429.xlsx,Internal,Read,1.59
da98b421-75f5-41f1,EMP140,2026-04-20 15:29:45,doc_158.docx,Public,Write,2.93
544a4446-6358-4a1d,EMP144,2026-04-20 13:01:12,doc_827.pdf,Confidential,Write,2.44
92819c51-4eac-418f,EMP144,2026-04-20 10:46:12,doc_247.xlsx,Public,Read,6.81
6d9e1277-3f4a-4034,EMP145,2026-04-20 14:32:03,doc_189.docx,Public,Read,4.03
fda42799-70c2-42af,EMP145,2026-04-20 09:08:03,doc_895.pdf,Public,Write,0.12
96a8e952-1ee4-45e4,EMP003,2026-04-21 11:34:01,doc_672.docx,Public,Read,4.28
2cc0a660-430e-43a0,EMP004,2026-04-21 14:42:41,doc_830.docx,Public,Write,1.04
110b1a81-0054-48fe,EMP006,2026-04-21 15:18:01,doc_113.pdf,Public,Write,2.82
f24c0429-f447-4fe5,EMP007,2026-04-21 14:34:05,doc_950.docx,Public,Read,2.47
c40a2a12-d2cf-4f6d,EMP014,2026-04-21 14:07:13,doc_521.xlsx,Restricted,Read,2.69
1d0372ff-186b-42cd,EMP014,2026-04-21 17:46:13,doc_392.xlsx,Public,Read,6.56
dbd6b16e-2bad-46d9,EMP017,2026-04-21 13:21:16,doc_778.pdf,Public,Write,6.15
126b36e6-231a-421d,EMP020,2026-04-21 09:28:38,doc_618.xlsx,Public,Write,2.68
8b2675c1-017e-4943,EMP020,2026-04-21 10:12:38,doc_953.pdf,Public,Read,2.91
dca81f44-d598-4c50,EMP024,2026-04-21 08:47:22,doc_283.docx,Public,Write,3.68
bcd0cba7-4ae8-4ed0,EMP024,2026-04-21 16:15:22,doc_896.docx,Internal,Write,3.45
9988eb75-4686-46b1,EMP025,2026-04-21 11:06:34,doc_310.docx,Public,Read,2.6
eeb15db5-7a4b-4e20,EMP032,2026-04-21 11:13:05,doc_521.xlsx,Public,Write,4.12
bda0cf69-a861-4fb4,EMP032,2026-04-21 17:29:05,doc_229.docx,Internal,Read,4.66
0737d368-b857-48a2,EMP033,2026-04-21 11:31:23,doc_438.pdf,Restricted,Write,0.33
3cf048f3-0292-47d9,EMP033,2026-04-21 15:24:23,doc_924.pdf,Public,Write,7.0
dcb14fc7-3744-4d9c,EMP044,2026-04-21 09:58:44,doc_712.pdf,Public,Write,7.84
0144fe80-4337-4ef6,EMP045,2026-04-21 13:04:28,doc_394.docx,Internal,Read,6.1
2c31851a-8d15-45e2,EMP046,2026-04-21 08:42:42,doc_910.xlsx,Public,Read,1.96
fdbe1036-5fb6-4e87,EMP063,2026-04-21 11:15:02,doc_910.pdf,Internal,Read,1.35
17370e6e-e41f-4076,EMP065,2026-04-21 14:26:00,doc_409.docx,Public,Write,0.31
ef067367-0d44-4720,EMP066,2026-04-21 14:01:05,doc_866.docx,Internal,Write,6.05
f7d96d3c-d717-4740,EMP066,2026-04-21 15:04:05,doc_943.docx,Internal,Write,7.56
c96803f2-97de-4f43,EMP068,2026-04-21 15:13:26,doc_247.xlsx,Internal,Read,4.65
5d6f05c2-b21a-4d6e,EMP068,2026-04-21 14:50:26,doc_622.pdf,Public,Read,3.58
6e8e436b-9eae-45bf,EMP070,2026-04-21 14:52:39,doc_217.pdf,Public,Read,5.4
29854efb-bd8e-4cbd,EMP071,2026-04-21 18:06:29,doc_734.pdf,Public,Read,4.0
d6e364a1-ad01-41ec,EMP073,2026-04-21 12:00:39,doc_516.xlsx,Public,Write,3.9
c692537e-d2ba-45dd,EMP073,2026-04-21 09:00:39,doc_241.xlsx,Public,Write,3.63
f8426b80-dd20-4f44,EMP081,2026-04-21 10:17:13,doc_832.docx,Public,Write,5.31
5dc8a10e-accb-4bbd,EMP081,2026-04-21 13:43:13,doc_714.docx,Internal,Write,0.88
56c5abc4-f173-4bf8,EMP083,2026-04-21 12:24:15,doc_651.pdf,Public,Write,0.62
38bfe600-8a02-4de0,EMP083,2026-04-21 15:58:15,doc_169.xlsx,Public,Read,1.48
9bbd27b3-6642-4e90,EMP086,2026-04-21 11:20:30,doc_967.xlsx,Internal,Write,2.73
18a3fbcb-16aa-4f30,EMP086,2026-04-21 13:49:30,doc_877.xlsx,Public,Read,0.26
6c8c5901-11e0-468a,EMP089,2026-04-21 16:40:59,doc_510.xlsx,Internal,Write,2.34
154c5e69-d7e4-4450,EMP089,2026-04-21 10:49:59,doc_355.docx,Public,Read,0.18
fa5f0bfa-2c1f-44f6,EMP094,2026-04-21 11:36:33,doc_890.xlsx,Public,Read,1.23
885876b8-31b8-48ee,EMP094,2026-04-21 13:58:33,doc_350.docx,Public,Read,5.22
c313d109-a3c9-486f,EMP097,2026-04-21 14:52:05,doc_494.pdf,Public,Write,3.11
34406086-b2e7-4e24,EMP099,2026-04-21 09:52:53,doc_562.pdf,Public,Read,7.29
2ef67cf8-1811-4f01,EMP099,2026-04-21 16:13:53,doc_864.docx,Public,Read,5.36
65ba9ac5-7b7d-4dbd,EMP100,2026-04-21 18:22:42,doc_215.docx,Public,Write,2.21
e8e01435-74b6-44d5,EMP100,2026-04-21 10:49:42,doc_889.docx,Confidential,Read,3.92
a5363e15-6d71-4b8d,EMP104,2026-04-21 17:58:51,doc_904.docx,Public,Write,5.61
2b2fe5e7-ef5f-4584,EMP104,2026-04-21 15:35:51,doc_465.pdf,Internal,Read,7.11
b20e9b29-566e-4235,EMP106,2026-04-21 12:54:06,doc_161.xlsx,Public,Write,3.14
4a1ec8b5-b690-4c83,EMP118,2026-04-21 11:53:11,doc_135.xlsx,Internal,Write,5.85
a34138dc-6be2-41a0,EMP118,2026-04-21 11:35:11,doc_700.xlsx,Public,Read,7.28
1bcf65af-c0e5-458d,EMP122,2026-04-21 11:31:51,doc_268.docx,Public,Read,3.8
05bee6b8-7cc0-4e2d,EMP130,2026-04-21 15:53:50,doc_629.pdf,Public,Read,7.57
3be8f63a-b99d-4fc0,EMP130,2026-04-21 13:12:50,doc_538.docx,Public,Read,4.42
f829c4b8-c3ee-47ff,EMP131,2026-04-21 16:59:19,doc_314.docx,Confidential,Write,6.4
ae483ffd-1515-4210,EMP133,2026-04-21 15:43:25,doc_379.docx,Public,Write,2.27
60145eb6-ce95-4b4b,EMP133,2026-04-21 12:09:25,doc_652.xlsx,Confidential,Read,1.39
2e9f27bb-74d1-486f,EMP136,2026-04-21 16:31:12,doc_794.xlsx,Public,Read,6.28
aff0da3f-503b-4657,EMP145,2026-04-21 13:01:06,doc_262.docx,Public,Write,3.1
b3bffd23-6ad4-41dc,EMP148,2026-04-21 16:30:28,doc_603.xlsx,Public,Read,2.42
e37a8315-d4e5-44de,EMP001,2026-04-22 14:47:56,doc_479.xlsx,Public,Write,0.33
67722e5f-f530-430b,EMP002,2026-04-22 14:19:37,doc_388.pdf,Confidential,Write,4.68
75864eb4-7db5-471d,EMP002,2026-04-22 17:30:37,doc_779.docx,Confidential,Write,0.36
045128e6-2b0e-48b7,EMP015,2026-04-22 14:17:29,doc_192.xlsx,Restricted,Write,7.74
11b8e9db-3427-4d74,EMP016,2026-04-22 14:15:40,doc_385.docx,Public,Write,6.72
b3d218ad-5e31-44c0,EMP016,2026-04-22 16:03:40,doc_285.xlsx,Public,Write,0.61
4dc80451-fc84-43fe,EMP017,2026-04-22 15:59:57,doc_705.pdf,Public,Read,3.06
665df949-e32d-4f3e,EMP021,2026-04-22 12:44:28,doc_720.docx,Public,Write,1.75
f2881c4d-39dd-4383,EMP022,2026-04-22 14:05:37,doc_729.pdf,Restricted,Read,1.92
e5bb573d-0ac9-46b4,EMP023,2026-04-22 15:49:53,doc_984.docx,Public,Read,7.89
78c3cf6a-c173-4d22,EMP023,2026-04-22 12:13:53,doc_439.docx,Confidential,Read,1.98
458c558e-4301-4b04,EMP033,2026-04-22 13:34:29,doc_743.docx,Internal,Read,0.57
8118e809-342e-40b1,EMP034,2026-04-22 14:16:22,doc_775.pdf,Public,Read,5.01
0bd08ca6-ff78-474e,EMP036,2026-04-22 16:12:53,doc_183.docx,Confidential,Write,5.8
5141cb94-72e5-40f5,EMP038,2026-04-22 11:56:27,doc_122.docx,Public,Write,3.13
5243304f-1d19-4840,EMP038,2026-04-22 16:56:27,doc_699.xlsx,Public,Write,7.5
1207eedf-29e9-4bf1,EMP055,2026-04-22 14:21:17,doc_754.xlsx,Public,Write,5.32
402dbe20-587e-4fda,EMP059,2026-04-22 09:15:04,doc_102.xlsx,Restricted,Write,7.98
fa794455-3574-40cd,EMP064,2026-04-22 12:45:46,doc_466.pdf,Public,Write,2.92
4c2a96a2-e5f1-43b9,EMP065,2026-04-22 11:52:52,doc_497.pdf,Internal,Write,6.68
0209fe8c-2b41-44fa,EMP065,2026-04-22 10:50:52,doc_244.xlsx,Internal,Read,5.59
c9c84f0d-c3ea-41fb,EMP071,2026-04-22 11:25:14,doc_532.pdf,Public,Read,7.92
e08c8976-31a1-41c4,EMP071,2026-04-22 18:31:14,doc_170.pdf,Public,Read,0.75
3ba5cb33-6eaa-471d,EMP077,2026-04-22 08:38:03,doc_235.xlsx,Public,Read,7.57
a03bb8bd-6467-411e,EMP078,2026-04-22 10:36:27,doc_827.pdf,Public,Write,7.46
d5e7a83a-39cb-4fda,EMP078,2026-04-22 14:28:27,doc_635.docx,Internal,Read,5.9
79b6d77a-be9f-4e4a,EMP084,2026-04-22 14:51:11,doc_163.pdf,Confidential,Write,1.89
ddb35b8f-5621-4eeb,EMP089,2026-04-22 12:19:59,doc_669.pdf,Public,Read,7.67
75a28400-aa9c-45f5,EMP089,2026-04-22 13:30:59,doc_772.xlsx,Public,Write,5.69
c75e37b7-efe2-49bc,EMP091,2026-04-22 09:21:35,doc_283.pdf,Public,Read,4.88
fe6f0c04-1cae-4d28,EMP091,2026-04-22 09:18:35,doc_123.pdf,Internal,Read,5.31
ea41447c-3020-41b2,EMP093,2026-04-22 11:55:59,doc_188.docx,Public,Write,1.83
fc000cb8-8cad-43f5,EMP093,2026-04-22 10:37:59,doc_211.docx,Public,Read,7.76
f6cbd697-1a65-495e,EMP096,2026-04-22 11:28:07,doc_450.pdf,Public,Write,1.84
1537b942-1282-4cea,EMP099,2026-04-22 12:27:25,doc_139.docx,Public,Read,3.75
45f7a7a2-86c2-40e6,EMP102,2026-04-22 11:04:08,doc_950.docx,Confidential,Write,4.44
e3db181b-e944-40df,EMP104,2026-04-22 16:44:54,doc_383.pdf,Public,Write,6.44
88179db5-0b76-4aa8,EMP106,2026-04-22 10:47:27,doc_647.xlsx,Confidential,Read,3.26
4e87de3f-7d34-4049,EMP106,2026-04-22 09:45:27,doc_480.pdf,Public,Write,3.74
29703c50-6aa1-4a67,EMP109,2026-04-22 11:44:54,doc_883.pdf,Confidential,Write,7.81
67e2986b-f3bb-40b6,EMP109,2026-04-22 13:07:54,doc_746.xlsx,Public,Write,2.48
9ea4ddab-ba93-439a,EMP118,2026-04-22 14:20:50,doc_928.docx,Public,Write,1.1
64fdd0f1-5e9a-4c6b,EMP119,2026-04-22 17:57:59,doc_775.docx,Confidential,Read,5.99
e851ba87-d92a-4b74,EMP120,2026-04-22 14:19:39,doc_908.pdf,Public,Read,1.22
e791b2e3-07f6-4591,EMP122,2026-04-22 13:40:18,doc_155.docx,Public,Read,3.46
7215ee04-4379-4972,EMP124,2026-04-22 12:27:10,doc_313.xlsx,Restricted,Read,2.59
0a1e6d40-8081-4035,EMP130,2026-04-22 17:11:51,doc_219.xlsx,Internal,Write,4.5
e8a4c717-d381-4ab1,EMP130,2026-04-22 10:29:51,doc_489.xlsx,Public,Read,7.51
0ccb0240-a3a9-4365,EMP133,2026-04-22 12:55:51,doc_636.docx,Internal,Write,5.98
ba725a73-5841-4728,EMP136,2026-04-22 14:31:42,doc_831.docx,Internal,Read,0.37
4d723e25-612a-4b36,EMP138,2026-04-22 09:18:54,doc_179.pdf,Confidential,Write,3.53
e694ffeb-6f16-405e,EMP145,2026-04-22 13:25:40,doc_972.pdf,Public,Read,3.23
a4544892-e33c-4ad4,EMP147,2026-04-22 12:09:57,doc_759.xlsx,Internal,Write,0.57
237d601e-380c-4d79,EMP147,2026-04-22 12:43:57,doc_939.xlsx,Public,Read,1.88
4f340340-affb-491e,EMP150,2026-04-22 13:42:03,doc_121.pdf,Public,Read,6.78
53a1e759-f9bb-4faa,EMP003,2026-04-23 16:42:09,doc_462.docx,Public,Read,4.1
7bfce41c-cc00-4389,EMP008,2026-04-23 12:36:18,doc_734.docx,Public,Read,6.24
60d9e7b2-99f3-4f5a,EMP011,2026-04-23 17:37:03,doc_859.pdf,Internal,Read,7.36
567aabd6-ea37-49c2,EMP014,2026-04-23 16:10:44,doc_908.xlsx,Internal,Write,6.36
58d93051-9467-4708,EMP017,2026-04-23 11:39:19,doc_838.docx,Internal,Write,0.38
7c0a940f-d1db-4aeb,EMP019,2026-04-23 10:31:41,doc_125.pdf,Public,Read,4.01
f08fd387-30f8-438f,EMP020,2026-04-23 15:09:30,doc_113.xlsx,Public,Write,7.14
012bcb2b-fc67-484b,EMP020,2026-04-23 16:02:30,doc_860.pdf,Public,Write,2.96
fb172e66-4100-416e,EMP025,2026-04-23 16:58:53,doc_467.pdf,Public,Write,6.13
e0f2db1d-8677-440a,EMP027,2026-04-23 13:05:12,doc_421.docx,Public,Read,7.28
b1818aab-b6d8-4e79,EMP027,2026-04-23 17:10:12,doc_911.docx,Public,Read,6.31
90933861-cbf1-450c,EMP029,2026-04-23 13:25:46,doc_353.docx,Public,Read,2.11
dd33f8d3-57df-45db,EMP033,2026-04-23 14:43:28,doc_773.xlsx,Public,Write,0.77
feb39dd4-5f12-4355,EMP033,2026-04-23 12:28:28,doc_153.pdf,Public,Write,5.69
cdb9fb93-6513-4003,EMP040,2026-04-23 18:03:33,doc_537.pdf,Public,Write,5.77
c14151ae-e2b8-41b3,EMP040,2026-04-23 17:00:33,doc_582.xlsx,Public,Write,4.95
4d5de8d4-a6a9-4bce,EMP044,2026-04-23 10:35:03,doc_161.docx,Public,Write,4.38
6e88a2ad-83c1-4d4f,EMP044,2026-04-23 16:42:03,doc_421.pdf,Public,Write,2.45
383e8a45-203d-4909,EMP046,2026-04-23 14:41:25,doc_865.pdf,Public,Read,4.31
78d7d02f-adba-4851,EMP055,2026-04-23 13:17:24,doc_526.docx,Public,Read,2.93
50ab198d-0a0b-4698,EMP056,2026-04-23 14:30:55,doc_914.xlsx,Public,Write,7.6
5456fd11-d0bf-4579,EMP061,2026-04-23 14:20:58,doc_148.pdf,Confidential,Read,7.27
787cff95-9b23-46f5,EMP061,2026-04-23 10:18:58,doc_186.xlsx,Internal,Write,5.31
ec7910e1-42bf-4627,EMP069,2026-04-23 17:53:24,doc_676.xlsx,Public,Write,2.95
abe36cf8-8ab5-4523,EMP069,2026-04-23 12:45:24,doc_223.xlsx,Public,Read,3.22
67b7fbec-8fb2-423a,EMP070,2026-04-23 13:16:47,doc_656.pdf,Restricted,Write,1.91
d1ded0c6-4b63-4b32,EMP070,2026-04-23 11:05:47,doc_567.docx,Internal,Write,2.77
b7b0e39f-d84f-453c,EMP073,2026-04-23 17:18:56,doc_738.pdf,Confidential,Write,6.34
a63a4c7c-68ad-4aa1,EMP073,2026-04-23 16:35:56,doc_179.xlsx,Public,Write,0.99
446485e1-c4d6-4939,EMP079,2026-04-23 16:56:21,doc_661.docx,Public,Read,0.75
8d1aa849-ea35-49ee,EMP081,2026-04-23 14:43:40,doc_101.xlsx,Public,Read,3.18
cbb2da18-c056-460d,EMP081,2026-04-23 18:13:40,doc_819.pdf,Confidential,Write,5.96
af860c45-4110-4957,EMP088,2026-04-23 11:52:42,doc_781.docx,Public,Read,5.65
bc1fbc07-5430-4284,EMP088,2026-04-23 12:48:42,doc_603.docx,Public,Read,3.42
2c246586-c3f1-4035,EMP089,2026-04-23 10:33:25,doc_843.docx,Public,Write,6.81
1df4ac97-c5da-4d2e,EMP090,2026-04-23 17:18:45,doc_628.docx,Confidential,Read,0.11
502a7f00-f4ff-438c,EMP097,2026-04-23 18:25:27,doc_573.xlsx,Public,Read,0.4
9c2d48a1-3ccc-424e,EMP102,2026-04-23 16:14:02,doc_733.pdf,Public,Write,4.43
924ba0f3-9309-4d5f,EMP102,2026-04-23 10:55:02,doc_965.xlsx,Public,Read,3.79
c9584152-8ecb-4f83,EMP103,2026-04-23 12:04:41,doc_581.docx,Confidential,Write,7.16
a7b03614-306e-4ed3,EMP103,2026-04-23 15:13:41,doc_531.docx,Public,Read,5.38
a92e6465-00d9-468a,EMP108,2026-04-23 11:18:04,doc_969.docx,Public,Write,6.88
6a851e08-2861-49db,EMP109,2026-04-23 14:27:50,doc_835.docx,Internal,Read,3.58
1dc31efa-5434-4fff,EMP109,2026-04-23 13:16:50,doc_475.docx,Public,Read,7.18
c9c5e133-c8fd-45ff,EMP112,2026-04-23 12:45:49,doc_676.docx,Public,Read,7.1
d977ebd7-21cb-4389,EMP115,2026-04-23 11:37:08,doc_765.docx,Internal,Write,1.69
d57b1bfa-cbdf-4036,EMP118,2026-04-23 15:51:13,doc_883.pdf,Public,Write,7.18
c8b6e32a-7398-43ef,EMP118,2026-04-23 12:22:13,doc_360.xlsx,Internal,Read,2.04
2baa89aa-9d6e-469d,EMP119,2026-04-23 10:47:20,doc_437.xlsx,Public,Write,1.65
3dd7ea10-7c97-466a,EMP127,2026-04-23 11:25:01,doc_158.docx,Internal,Read,6.37
7db71cb4-399b-4368,EMP127,2026-04-23 16:09:01,doc_461.docx,Internal,Read,0.92
a5085598-567b-49d1,EMP130,2026-04-23 16:55:46,doc_495.xlsx,Public,Read,7.35
70da447e-5fc0-48e8,EMP140,2026-04-23 14:20:43,doc_654.pdf,Public,Write,0.55
83b80edd-4bae-4b3c,EMP140,2026-04-23 18:40:43,doc_199.xlsx,Internal,Write,4.86
3460ff23-9830-4ab8,EMP141,2026-04-23 13:21:48,doc_788.pdf,Internal,Write,2.72
2358054d-003b-4207,EMP141,2026-04-23 16:46:48,doc_185.xlsx,Confidential,Read,6.2
e2080b1b-a04d-45bc,EMP144,2026-04-23 18:04:12,doc_503.pdf,Public,Write,7.31
94d7d740-a8b9-4ae1,EMP147,2026-04-23 18:01:50,doc_193.pdf,Public,Read,2.01
6076efc9-2e48-4c7e,EMP147,2026-04-23 18:01:50,doc_769.pdf,Public,Write,3.15
9ef1b908-699c-454c,EMP149,2026-04-23 16:32:42,doc_687.pdf,Internal,Read,4.66
ecefef27-5c8a-4055,EMP150,2026-04-23 18:00:20,doc_521.xlsx,Public,Write,0.18
d7a81b07-5635-456e,EMP150,2026-04-23 14:43:20,doc_848.docx,Public,Write,4.83
2ece84f0-6da0-4959,EMP002,2026-04-24 11:08:03,doc_916.docx,Internal,Read,2.96
a2202123-1c14-4073,EMP011,2026-04-24 12:27:46,doc_169.pdf,Public,Read,3.45
45e8b064-e900-4401,EMP012,2026-04-24 14:22:46,doc_693.docx,Public,Read,5.7
41aff522-6b35-43d3,EMP017,2026-04-24 11:01:54,doc_636.docx,Confidential,Write,5.79
9b2dcc8a-89fe-4b51,EMP028,2026-04-24 16:05:23,doc_183.docx,Public,Write,3.74
be77a2a9-219f-4b8d,EMP036,2026-04-24 17:50:41,doc_740.pdf,Public,Read,7.12
ddef2835-95ed-4166,EMP039,2026-04-24 11:42:08,doc_521.docx,Public,Write,1.79
2e4fd648-34d0-498d,EMP039,2026-04-24 11:59:08,doc_926.pdf,Public,Read,3.06
fed82091-cd34-4a0d,EMP040,2026-04-24 14:34:57,doc_120.xlsx,Public,Write,3.81
4fa82673-30fc-4072,EMP042,2026-04-24 14:47:27,doc_681.docx,Restricted,Write,0.47
727eda6b-7943-4024,EMP046,2026-04-24 17:32:38,doc_754.pdf,Public,Write,2.55
5e793367-1ff6-4397,EMP051,2026-04-24 17:46:20,doc_703.pdf,Public,Write,5.95
320ddb3c-01ec-444a,EMP060,2026-04-24 17:25:38,doc_224.xlsx,Public,Write,5.72
3fa11ee5-a9d6-46f0,EMP061,2026-04-24 16:06:47,doc_588.xlsx,Public,Write,2.71
46ef0555-9ff4-4174,EMP061,2026-04-24 14:25:47,doc_313.pdf,Internal,Read,1.36
6d4567a5-c82a-44ee,EMP064,2026-04-24 13:51:01,doc_769.pdf,Public,Write,2.51
08380362-69f5-42f0,EMP064,2026-04-24 14:15:01,doc_898.docx,Internal,Read,7.47
df41d1df-cd70-4b73,EMP066,2026-04-24 11:45:36,doc_634.xlsx,Public,Write,3.93
b117091c-2b23-4808,EMP069,2026-04-24 09:32:27,doc_470.docx,Public,Read,7.92
853824f9-7e1b-4901,EMP069,2026-04-24 08:50:27,doc_447.xlsx,Internal,Write,4.76
8623c31f-37b1-4cc5,EMP078,2026-04-24 14:40:00,doc_201.docx,Public,Read,2.38
30ddb454-f591-498e,EMP078,2026-04-24 13:42:00,doc_834.xlsx,Public,Write,6.16
9e51c6bc-0475-4d4d,EMP086,2026-04-24 14:17:26,doc_161.pdf,Public,Write,5.85
946ce369-fe0d-40dd,EMP090,2026-04-24 13:13:07,doc_961.docx,Internal,Read,5.43
bffaf3b1-b0d3-440e,EMP091,2026-04-24 12:39:29,doc_650.xlsx,Public,Read,1.7
f9fdbd4a-f25f-4038,EMP098,2026-04-24 14:31:32,doc_180.pdf,Public,Read,4.96
e5aa89d1-a883-4cd7,EMP101,2026-04-24 16:59:10,doc_588.xlsx,Public,Read,4.55
b0152239-cfca-45e6,EMP104,2026-04-24 18:31:36,doc_154.pdf,Public,Read,0.95
e98aca11-2f00-4b3b,EMP104,2026-04-24 13:57:36,doc_784.pdf,Confidential,Read,0.57
2d505a6a-f09b-462b,EMP110,2026-04-24 14:24:19,doc_981.pdf,Public,Write,2.77
3f930982-2324-4e04,EMP110,2026-04-24 15:47:19,doc_339.pdf,Public,Write,2.09
b2598bae-d3ff-4c6f,EMP113,2026-04-24 11:17:49,doc_638.xlsx,Internal,Write,6.31
49fb2b08-d8da-4cd2,EMP114,2026-04-24 17:04:07,doc_833.docx,Public,Read,4.78
a3976b50-4cdf-4471,EMP119,2026-04-24 13:15:54,doc_536.xlsx,Confidential,Write,1.28
12199871-9ef8-42bf,EMP122,2026-04-24 09:52:36,doc_845.xlsx,Public,Read,4.86
c231ea22-0c3e-45dd,EMP122,2026-04-24 16:01:36,doc_424.docx,Public,Write,3.27
